src_port,dst_port,protocol,packet_length,packet_count,duration,window_size,ack_count,syn_count,rst_count,psh_count,urg_count,fin_count,flow_rate,bytes_in,bytes_out,attack_type
4081,80,6,817.7050067262611,5,0.7828746873874205,57338,4,2,1,0,0,0,146.96118023753948,973.9106242048289,228.36693224576106,Normal
4540,25,17,50.04462610251767,6,7.1264901273918415,26936,6,0,1,2,0,1,88.91704931617902,617.5812997022875,550.235187575241,Normal
45378,80,6,369.0986155950542,3,12.478632842830491,46789,3,2,0,2,0,0,94.53776589724221,1583.0764397002624,743.2803487968778,Normal
62886,443,6,492.4442531156907,2,11.026301015082051,46801,2,1,0,4,0,0,95.57441306145832,1036.907964180522,116.96173364662519,Normal
2094,22,6,390.50266403743274,6,5.9803676377061326,2014,2,1,0,3,0,2,85.91186030554448,1172.939293486083,1.1438642043549407,Normal
43157,22,6,433.85189059453427,4,29.66568258238612,39019,3,1,1,3,0,0,87.07980099468679,1796.6750788631298,667.0351955536162,Normal
9085,443,17,757.5380301633226,5,6.607765116155448,54416,2,0,0,1,0,0,117.11026380419082,354.62667149774643,102.94473356932156,Normal
4611,25,6,145.0173510941451,5,13.727986577583497,34444,3,1,0,3,0,0,36.84666435811629,1894.1112233004592,409.14047310294177,Normal
15443,22,6,803.9202342406677,4,3.0206335465243725,64729,5,0,0,1,0,0,174.9660215849736,896.4752155376432,83.739161264237,Normal
61126,22,6,196.15415256177778,6,6.922442587259219,25136,3,1,0,2,0,1,95.05777209687693,1064.3341966675628,781.8037533200521,Normal
28328,25,6,477.94639855613724,5,5.8849776448646285,59438,4,1,0,2,1,0,125.47606927786654,1576.9887022793268,753.3538596198593,Normal
60436,22,6,581.7776940041233,7,1.0205290100354645,62077,2,1,1,2,0,0,81.55289413685195,-97.8299251531082,426.21453342739596,Normal
6844,80,6,238.93602993720089,3,0.11989571499755672,58114,4,2,0,3,0,0,133.07126262011803,915.1993012781235,813.810790204587,Normal
14584,80,17,957.3006645320224,7,7.453780224387315,39855,4,0,0,4,0,0,123.43412427496482,1459.2406181977872,618.9262725732866,Normal
43136,22,17,-36.87427217271534,4,10.799522326692383,26113,1,1,0,2,0,0,105.26860924677281,591.2811732858066,653.6675796670532,Normal
6101,25,17,506.10625064053505,3,2.3332777819684223,53306,2,2,0,3,0,0,80.99713107408544,213.20274442875905,617.7277215072762,Normal
29954,25,6,456.6004682342746,6,7.358162605191184,20155,2,0,0,2,0,1,108.10618873714935,1713.4814368944544,189.12976592580884,Normal
59925,443,6,445.24291935844656,4,0.06864253322628391,32141,5,2,0,2,0,2,62.84310432895999,1213.5484876501714,661.5844266074394,Normal
63392,25,17,416.64355289462924,0,1.7740709966266612,21912,2,1,0,2,0,0,118.36698060373317,898.9281588344146,623.1797954548122,Normal
24121,25,6,955.0979957427132,5,0.6375204253584149,24352,1,0,0,1,0,2,74.95148895136967,734.0059692980617,724.8938972621834,Normal
2492,443,6,835.2620756857957,4,9.445398144420341,4407,2,0,0,4,0,0,126.3036866366186,913.4282135806811,751.9942380817728,Normal
46529,22,6,434.7898537873802,4,9.728102647963585,10337,4,1,0,0,0,0,102.43427556866233,901.3287297773011,514.243452130654,Normal
13478,25,6,216.29719284753315,3,9.103892794226425,36302,4,1,1,4,0,0,87.40290991397228,310.9194382504978,503.15504026778535,Normal
35574,443,6,688.3848048746001,8,2.0044245936188494,53430,1,2,0,1,0,1,84.44345178366716,551.1132351442985,563.9536768793885,Normal
5734,80,17,466.265057527758,1,5.32182480495793,38923,1,0,1,2,0,0,44.61180221949772,284.8746177690804,388.37508109810744,Normal
58666,25,17,591.4486463602118,8,1.2965919566289332,57333,4,2,0,2,0,2,81.76779579501832,1233.7336927662047,603.3850263723331,Normal
50568,80,6,582.1074637821761,7,12.085283661935966,62490,3,1,0,0,0,0,61.37103410663399,978.8805934045723,918.6578673545291,Normal
58360,22,6,801.7434012711485,4,8.79310252081243,49510,5,1,0,1,0,2,103.44557198688129,903.2107369921926,407.8373774068801,Normal
44846,25,6,623.8620352999408,4,14.40328493418871,13777,3,1,0,1,0,2,103.30496046083624,1049.7904110965744,674.6957311572219,Normal
44819,443,6,360.0086890149472,4,27.263197621596515,10677,4,0,0,2,0,0,133.24800468486796,997.4431417498101,477.0993043287849,Normal
47097,25,17,451.24472222808936,4,3.2289320975318647,32920,2,1,0,1,0,0,85.23136028412242,842.1777123888646,618.1950674011838,Normal
37045,22,17,440.2587175054871,4,1.3189443306171877,13847,5,3,0,0,0,0,137.9385913486654,1049.8746075099707,893.3894736822665,Normal
13910,22,17,958.8609817971233,4,10.170785657801327,58069,5,2,0,4,0,0,127.63954146514459,1469.8222820292624,754.8961526967347,Normal
39122,25,17,721.0229821166997,3,5.979536810456975,32888,2,0,0,0,0,0,99.62259809493663,2352.2868146043447,803.2099873665625,Normal
30307,25,6,823.7141989715766,4,0.15820390644437016,32581,1,0,0,4,0,1,72.43140342523535,1126.9196701228307,403.78509831866626,Normal
64406,80,17,73.09976224635983,10,3.1189655784253993,31559,2,2,0,0,0,0,104.70532731074434,1706.0230106709882,35.573778090978635,Normal
46747,80,6,-106.41084914316298,5,2.4272509642426234,10017,4,2,0,1,0,0,100.7249845615057,2122.258647433578,741.0373484641617,Normal
34004,22,6,1008.0139013023585,3,19.91846890148817,23802,4,1,0,1,0,0,20.245707044373646,1146.9853921004662,832.8020031406703,Normal
48282,80,6,254.42127042172638,3,3.6089120257851026,59990,5,0,0,2,0,1,36.94887015670594,-37.01385532028871,268.30844410132033,Normal
2855,443,17,790.2982046760302,5,8.254179052876768,18617,1,1,0,1,0,1,109.45734779712564,687.4252523547011,499.46495210023676,Normal
62640,80,6,138.8481314251323,2,5.351764583400225,37493,2,2,0,0,0,1,78.65021267826563,739.6122660531192,517.597629998649,Normal
5686,22,17,16.305713576959192,8,16.134594277907777,51342,3,0,1,1,0,3,41.11796425411358,783.7461311167202,519.6459323540033,Normal
58466,22,6,528.0407977611641,7,5.851020909438248,28397,4,1,0,0,0,0,152.39174913447562,1090.2845107841017,3.670180914288835,Normal
5736,25,17,354.6313069400984,3,14.913370264350672,28262,4,0,0,2,0,0,81.74964118142132,1126.8326876752433,537.8025145970704,Normal
57015,80,17,560.748890896713,8,1.5548866910896177,8865,2,3,0,2,0,0,79.42694776464049,370.5160086392127,299.4645199635783,Normal
44907,443,6,507.0068406935386,7,15.918522974524619,21480,3,1,0,2,0,0,119.79454857834946,955.2997321334146,644.9558388832993,Normal
43302,25,6,441.43647588988756,6,7.429992788961805,27740,1,1,0,5,0,2,95.75220855688927,1322.332576263775,396.6261717765804,Normal
23425,22,6,945.2538886113565,8,19.545330668191735,61224,2,0,0,4,0,1,107.93695787603082,578.9250626618143,509.2180129190471,Normal
39038,80,6,716.4847773372292,5,3.357689265164213,64400,1,1,0,1,0,0,74.49097551893398,1305.437791380613,973.166105412221,Normal
14820,22,6,595.4261666176598,5,4.719725717193215,1031,4,1,0,0,0,1,148.6252053070947,568.1897369350893,122.26183826771461,Normal
61758,80,17,713.5074698248892,4,28.90718199776906,54207,2,0,0,4,0,0,93.66878177755976,591.7038342197739,676.4473834602413,Normal
41084,22,17,349.913854986944,6,4.241235016685666,36337,2,1,0,3,0,1,70.75789027659492,1521.6931664587376,508.5940133430694,Normal
61246,22,6,741.9951799365505,4,5.2550579007058404,41985,2,0,0,2,0,2,71.54194284442487,1633.8359576440203,302.4371131750199,Normal
12369,80,17,737.3952496910456,5,20.7525115987503,29889,4,1,0,2,0,0,60.143659656508085,1549.7700445480523,665.491850558811,Normal
12063,443,17,288.81209176118,3,0.03921785894431359,19034,5,1,0,4,0,0,140.69301130497198,1522.6092837170274,320.8068456980262,Normal
49700,22,6,870.3222115769211,3,0.041146564979679404,51050,3,1,0,2,0,1,110.99949436441881,199.92525666253857,333.488857421049,Normal
12181,25,6,201.72242769807042,5,9.117697169272462,19643,1,3,0,1,0,1,109.74870103175142,152.62605823061222,368.29747291079525,Normal
38313,80,6,716.75041096196,4,5.108750182963661,16214,6,0,0,2,0,0,49.01743164706952,926.5966876604335,128.65365283692836,Normal
35962,25,6,576.5518094509107,2,10.981898732542154,46127,2,3,0,4,0,1,137.83041929740023,1455.256231431118,517.938170510688,Normal
47428,443,6,857.860032636672,4,0.8927774268449328,20168,3,1,0,3,0,2,54.624131041033735,369.0693553385828,356.89767778219704,Normal
53592,22,6,527.9385232203091,5,0.865546610033257,27220,2,1,0,1,0,0,75.62604448953864,1617.208507771751,541.8399614059379,Normal
8110,22,17,365.9995986466647,6,22.656385903032362,26937,2,1,0,3,0,1,64.62675356911456,391.48804755103436,901.9460370377828,Normal
42931,25,17,567.0965076352558,3,8.344541075434664,56643,3,3,0,0,0,0,122.99654063013315,18.887572767623396,809.1289315330489,Normal
10621,443,6,587.145607671972,4,2.5963995556916464,13562,4,2,0,1,0,0,107.48253063055125,912.6828106161989,775.9249021814628,Normal
11030,443,17,872.2508829142105,3,5.333140363376775,63221,1,1,0,3,0,0,63.74228427272974,765.068286499667,813.2344302509289,Normal
21484,25,6,310.57749583452545,6,0.3957220783834393,21786,3,0,0,0,0,0,76.46511782831395,1817.1752016790547,714.2723104304189,Normal
3834,80,17,466.1117375086306,8,41.554954718988306,54176,0,0,0,2,0,2,96.69983503896846,811.609749364465,676.7373245573406,Normal
47508,80,6,262.9722837094398,3,2.296485919189662,29464,4,2,0,2,0,0,112.19866102668023,623.109542760325,1048.936977523068,Normal
12686,22,17,200.32507206762637,4,7.005580961586938,34624,2,1,0,2,0,0,99.74244394421184,97.62457965499289,563.558423876652,Normal
53001,80,6,319.0112988951139,4,22.049956063785704,44647,4,1,0,3,0,0,111.47960654432475,680.4564661787583,773.5044858031602,Normal
19182,80,6,680.8400562148195,6,3.2592910787226863,57405,4,1,1,5,0,1,152.99535400982901,1031.3320437942587,765.5466874472007,Normal
49108,80,17,425.0216940422339,8,5.292151883424053,33883,4,1,1,2,0,2,106.94822422504275,183.99516657401898,267.06705108363064,Normal
10819,25,6,689.6443476969621,7,7.030617763122079,22204,3,1,0,2,0,0,121.49768019278955,-438.26649234493266,401.17034997800346,Normal
52434,22,17,457.9664205093903,3,9.458628989934953,53962,1,0,0,4,0,0,142.71262225921836,55.60655196536402,726.5069705657094,Normal
11471,80,6,312.22799847797074,4,14.011258683487192,13825,3,0,0,2,0,2,128.77455029647066,878.0642056832708,676.3585283930419,Normal
2621,80,17,767.3000841466661,4,5.941233543047911,25727,4,2,0,3,0,1,83.55736298476242,2606.023479135429,583.7326185088498,Normal
61767,80,6,6.744189594466945,7,33.880558818454816,61768,2,1,1,2,0,0,120.41905005081654,521.561120503058,152.36686235455824,Normal
62693,25,6,531.9987378166014,4,5.152875772480657,16654,1,0,0,1,0,2,110.36866355827954,392.93936065521655,336.770116963124,Normal
30342,25,6,519.5355283374355,4,9.66448420723349,45684,3,1,0,4,0,0,65.25356958733077,1626.7187011503815,547.0071417342031,Normal
9104,25,17,544.5603683218228,4,5.491150297751091,57036,1,1,0,0,0,0,96.28938059796928,1041.2641561093392,580.7599567473403,Normal
57521,443,6,656.6718380422665,2,0.8347890679316118,13487,3,0,0,2,0,0,90.67819450166593,144.31360492746967,204.08238217079474,Normal
10211,22,17,-23.515244101240683,1,5.687695361594386,17452,4,0,0,2,0,0,98.38324017960596,-114.46997398384474,379.37433101438546,Normal
16144,25,6,262.26008885579097,6,0.3580815933706665,9692,1,0,0,2,0,1,120.9277220687175,-206.67832376347155,868.4687210196653,Normal
24802,443,17,278.37989727942954,7,23.171590748037737,45408,4,1,0,2,0,0,99.81394925700774,946.1927002541881,783.3968175798451,Normal
43889,25,17,411.50420650756433,10,2.391801607821862,39732,2,1,0,0,0,0,106.33842173324656,964.7634007471781,667.5368005430724,Normal
32309,25,17,176.36196803348713,7,15.321463169222751,37371,4,1,0,2,0,0,107.69928451433118,1658.8476453317585,512.1845521756098,Normal
63999,80,6,638.0959175318409,8,28.44153470456596,65107,6,0,0,4,0,0,86.24017098473,968.351889107634,415.1612045881834,Normal
12243,25,17,247.08737753158175,7,11.26988583694072,6426,5,0,0,2,1,0,131.77581145370647,512.8669310509799,644.8110124676407,Normal
57204,22,6,623.5474744878125,7,10.176142057008333,60491,5,1,0,4,0,0,116.73361721209294,967.2747644478588,437.37870815914187,Normal
36076,80,6,753.9387565744873,3,14.104471000863732,49360,2,1,0,0,0,1,104.10248829812896,1512.4915723041936,823.9309350071517,Normal
10364,80,6,630.6699340796525,4,12.964417608011832,58121,6,3,0,4,0,1,121.51493583081408,1467.9999553678022,384.6772809179921,Normal
1353,25,6,252.78820441234558,5,0.3412144282806315,20566,1,0,0,3,0,0,106.7073207250803,631.9383968223967,487.8289248931718,Normal
64676,22,6,308.91665104604715,3,1.1612522843054747,4463,2,2,0,1,0,0,112.98533661550832,1385.5902590807398,570.3657379095196,Normal
14906,22,17,210.62560064138717,6,0.1382836066323651,9513,3,1,0,3,0,0,108.35455241634236,1807.5312969494585,312.80773482682514,Normal
64056,22,6,888.9968824262698,7,13.843618901723602,22116,4,1,1,2,0,0,104.27077728807583,838.1184697914472,145.16503459402554,Normal
51714,22,17,400.48019040278723,7,4.800215660683365,22686,3,0,0,0,0,0,89.02307944615569,165.91819822126,539.7535931783427,Normal
4448,22,6,560.905277968066,8,5.195554905755979,23635,3,1,0,3,0,0,81.20904068958916,1237.4024061353543,810.7829217288441,Normal
40242,443,17,594.1145236777318,5,10.830770378410357,27626,1,0,0,3,0,0,74.8048638765883,1069.1767059896058,761.3197107182665,Normal
6253,80,17,135.9525801397703,4,8.30559905645244,7884,3,1,0,4,0,0,89.72873051024465,1122.820193450008,758.9380498697456,Normal
9522,22,6,477.964454858318,2,16.664699906090444,23643,4,0,0,1,0,0,148.3731590836878,1706.2663514445453,749.806595464247,Normal
62879,443,17,219.0809353828281,3,0.9976911827153824,15203,3,0,0,2,0,1,66.02345976201116,825.7283246187764,231.05546840705045,Normal
64235,80,17,197.836057943477,4,24.506791895503483,4702,2,1,0,2,0,0,139.01935726798155,1490.0304812363497,465.0167879277688,Normal
8154,443,6,239.5622006169412,1,16.33351495221835,53956,2,1,0,4,0,0,47.02869439149936,846.4529526954434,362.0370627971353,Normal
4431,22,17,776.0461921268736,5,0.6448255598099105,13075,2,2,0,4,0,0,68.71008927530373,1230.3076216338447,629.00225679267,Normal
56348,80,17,305.3145680614415,3,9.439382313768961,10994,1,1,0,4,0,1,120.72961626581022,1177.3606415581246,364.47694616876225,Normal
6178,80,17,383.09684598939873,6,10.293856970270605,53845,4,1,0,2,0,0,152.28391701429024,1483.9600989936566,799.942840316368,Normal
18518,80,17,942.3164668917481,11,2.7405412716158772,3660,5,0,0,4,0,0,112.07197291591035,1011.5079335750878,147.90920972641095,Normal
3905,443,6,317.2157756999693,3,13.482399428205994,6216,1,1,0,0,0,0,111.26042090620061,1401.6644762268172,331.2949724005849,Normal
23809,443,6,886.5597320682813,5,5.369872007786778,22588,3,0,1,1,0,0,96.26878104598501,1317.0612389416463,291.6941339078241,Normal
43939,443,6,700.0793906273951,5,16.38376588271973,65341,4,0,0,1,0,0,154.41568410994495,798.8736251208659,359.57166006373313,Normal
61692,80,17,617.1026547305914,4,11.679623185346347,47695,1,2,0,1,0,0,76.98038574293034,856.7405742545986,424.1759888932703,Normal
9015,25,6,585.7688790950182,7,2.866209963805391,33550,3,1,0,3,0,1,114.86024460497357,498.6466077718403,609.6449580887916,Normal
61008,443,17,831.2508073507568,4,4.955314852446746,8662,2,1,0,3,0,0,126.04195727234399,397.7112422082919,876.7046994117743,Normal
61743,80,6,226.40002240257604,3,1.5211401163275609,12524,0,0,1,3,0,0,99.52061671348258,1280.599687418198,514.8403764018124,Normal
12849,25,17,523.8885703531419,5,6.528036338416239,6845,2,0,0,2,0,0,72.85555648564863,1066.2101845170394,417.45439483950366,Normal
35961,25,6,332.22260506921975,2,2.04139338123725,63255,2,1,0,5,0,0,94.07055149199556,1012.8093453096327,693.0512316938948,Normal
15217,80,6,207.51292824948956,1,0.1250343698860491,17312,2,1,0,0,0,0,108.03914031475404,712.4511212896247,253.98581421513467,Normal
36074,80,6,1068.3304100206133,3,9.839650278690598,44419,4,0,0,3,0,0,30.774054450025503,120.12155544065331,957.6810205688296,Normal
19985,80,6,335.731187818594,10,0.6671249193491829,41123,7,1,0,1,0,0,104.15367025583018,465.7996389448956,475.58440226821483,Normal
63795,22,17,276.74679431691857,7,11.972348584317764,33868,1,0,0,0,0,1,84.99356452747368,820.6769502372593,501.3832248322182,Normal
39386,25,6,538.9878475176604,3,3.029018356098815,13965,4,1,1,3,0,1,94.52442791145504,816.0813420075194,105.29583862333703,Normal
38042,22,17,753.0743660302651,5,5.438890945528943,17571,3,0,0,1,0,1,135.29368067092793,383.8394455248315,565.9686599575529,Normal
17384,22,17,1057.2280686293159,9,19.46260885663847,44582,4,2,0,2,0,1,131.81017258201817,1397.9053154851658,573.6960648696949,Normal
49908,22,6,899.8334013270673,4,10.838024034846118,9619,6,1,1,2,0,0,44.850719958728575,1743.7250821201033,635.9605182327915,Normal
50268,80,6,632.3479575540975,4,3.777257462773154,47870,2,0,0,1,0,0,97.55722056923646,764.8312007243079,466.04426883264506,Normal
30289,22,6,444.2762499315911,7,5.1565397995651665,6302,1,1,0,1,0,2,110.97279958278747,2203.1894892625824,456.5720923885979,Normal
27514,80,17,735.2711950551181,7,0.15112115351447397,56308,3,3,0,2,0,0,109.721093281196,1352.098002831924,532.4418419728241,Normal
32218,22,6,811.0511107722491,5,0.9556128432710481,27707,5,1,0,4,0,2,111.16823830115621,1270.275176424577,249.09167989965619,Normal
25809,443,6,129.1413666564598,2,12.376436013662964,15515,7,1,0,1,0,0,99.63104652075828,718.0845999598146,468.65238993050616,Normal
57031,25,17,701.6336328967955,5,6.996064109117083,7389,3,3,0,3,0,2,103.81205720078667,1796.128586829861,799.4603835658047,Normal
45719,25,17,298.83618482715036,6,0.9411921711131123,42196,1,0,0,1,0,1,83.35001835657368,1115.9994121385855,607.4964202307298,Normal
61611,80,17,330.8666149647088,5,0.1980537042368075,51220,3,0,0,2,0,0,83.83629086269868,1045.1651466067524,373.0269170914952,Normal
32773,80,17,336.2460791926352,5,6.8482088585579515,62370,1,0,1,2,0,0,134.9012816549065,395.0182926523063,496.93489084598707,Normal
49372,22,17,477.4912378640693,6,2.269891774147209,21583,1,1,0,2,0,1,49.121139748682225,899.937108998669,241.49284022243518,Normal
63775,80,6,136.96646499714842,5,6.9930273241995025,50036,4,0,0,0,0,0,79.94635267440466,1045.4158184977857,328.3531021131667,Normal
10252,22,6,464.1193910080715,2,8.540052305727256,21736,5,1,0,3,0,1,158.64133591783863,1230.1489313451589,390.40061511214526,Normal
56622,22,6,617.1325371583484,2,16.63012299025739,18873,0,0,0,1,0,0,58.648765830379354,785.7958587240506,717.8508723104053,Normal
34675,80,6,713.0073810714563,7,10.161200042577608,58503,1,1,0,1,0,0,46.66957112889396,1061.0086042788591,596.5601419857619,Normal
56332,22,17,369.46463415209826,5,1.3177701670599409,45371,1,1,0,1,0,1,100.97916510072615,848.5751195200148,329.8531915224986,Normal
25942,25,6,602.3254126470707,5,8.319936167774955,2852,1,1,0,2,0,2,113.68364976257168,331.01639190980995,546.9576296305133,Normal
48277,22,6,572.4732534436437,3,3.9860765678899797,22997,4,1,0,4,0,1,71.82533290687955,622.0571745279947,574.2437310238405,Normal
